age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
-1.0795981248240432,0.8011560541932752,1.4478807861423508,-0.293010434612941,-0.13051950803666765,-0.3883659815357894,0.842693618862445,-0.4396787718714284,1.4203657719417402,-1.2060985069958299,0.8206137766539476,-0.933710513755021,-0.26842913701561577,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
0.09835945818091418,-1.338520549909329,-0.24455730402988873,-0.293010434612941,-0.13051950803666765,-0.28429975199864693,0.842693618862445,2.27438772116208,-0.7576917660176083,0.3699065781601734,1.1603421048071034,-0.15858063564570754,0.0428832863135994,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
0.7855013816004726,-1.0328524636089569,-0.24455730402988873,-0.293010434612941,-0.13051950803666765,0.20676276862974416,0.842693618862445,-0.4396787718714284,-0.7576917660176083,0.24867541776355778,1.1603421048071034,0.26940518662323854,-0.26842913701561577,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
-0.9814349929069633,-1.0328524636089569,1.4478807861423508,-0.293010434612941,-0.13051950803666765,-0.5275545635417175,0.842693618862445,-0.4396787718714284,1.4203657719417402,1.7034493425229456,0.8206137766539476,-0.7625161848474425,-0.26842913701561577,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
-0.4906193333215645,-1.338520549909329,-0.24455730402988873,-0.293010434612941,-0.13051950803666765,-0.3034869630695576,0.842693618862445,-0.4396787718714284,-0.7576917660176083,1.8246805029195612,-0.19857120780551962,-0.5960772539650746,0.35419570964281455,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
-0.8832718609898836,-1.0328524636089569,1.4478807861423508,-0.293010434612941,-0.13051950803666765,-0.25990922945087913,-1.1866709057912455,2.27438772116208,-0.7576917660176083,1.4609870217297143,0.8206137766539476,-0.6246096421163377,0.0428832863135994,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
0.589175117766313,-1.338520549909329,-1.9369953942021283,-0.293010434612941,-0.13051950803666765,-0.41210609014895,-1.1866709057912455,2.27438772116208,-0.7576917660176083,0.854831219746636,-0.19857120780551962,-0.7434945927466005,-0.5797415603448309,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
1.4726433050200312,-0.42151629100821286,-0.24455730402988873,-1.626391251964209,-0.13051950803666765,-0.3568209057073431,-1.1866709057912455,2.27438772116208,-0.7576917660176083,-0.9636361862025986,-0.19857120780551962,-0.0682280731667078,-0.5797415603448309,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
-0.8832718609898836,1.4124922267940192,-0.24455730402988873,-0.293010434612941,-0.13051950803666765,-0.3740568749744323,0.842693618862445,-0.4396787718714284,1.4203657719417402,-1.4485608277890611,0.14115712034763614,0.14576483796776524,0.0428832863135994,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
1.8652958326883502,-1.0328524636089569,-0.24455730402988873,2.373751200089595,-0.13051950803666765,-0.42251271310266425,0.842693618862445,-0.4396787718714284,1.4203657719417402,-1.3273296673924455,0.8206137766539476,-0.9717536979567051,-0.5797415603448309,-0.3843356911335288,-0.2896137346402245,0.4192668386530131,0
